Artist,Song,Genre,Language,Lyrics
aerosmith,push comes to shove,Rock,en,"(Chorus)
Can you be in love
When you live alone
Push Comes To Shove
When you're bitchin' on
Now look at every
I'm tonne on you without a doubt
Said the music does the talkin'
But all we heard is talk about
The girls are left behind
When forty women all spend time
With me and the boys
And the toys, yeah
Rose said she was fine for two
With blonde hair, by crack it
Miles of blue
Sooge, she was on my side
'Cause she and Nancy
Ah they took me for a ride
The girls are left behind
When forty women all spend time
With me and the boys
And they do, yeah the toys
Talk about it
Walk about it
Talk about it
Talkabubi
Talk about it
Talk about it...
Dedumdudidudi
(Chorus)
She looked, well, about 35 to me
When mine was still comin' on to you
But I was covered back, back then
'Cause me and the boys
Knew hot courior
The girls are left behind
When forty women all spend time
With me and the boys
And the toys in the attic
Her sister, she was lank a fin
Never tought I'd given in
Her candle of youth was burnin' low
But me and the boys
Knew something had to go
The girls are left behind
When forty women all spend time
With me and the boys
Dededudidudu...
Talk about it
Walk about it
Talk about it
Talkabubi
Talk about it
Talk about it...
Dedumdudidudi
(Chorus x2)
Huh!."
aerosmith,rag doll,Rock,en,"Rag doll, living in a movie
Hot tramp, Daddy's little cutie
So fine, they'll never see ya
Leavin' by the back door, man
Hot time, get it while it's easy
Don't mind, come on up and see me
Rag doll, baby won't you do me
Like you done before
I'm feelin' like a bad boy
MMM Just like a bad boy
I'm rippin' up a rag doll
Like throwin' away an old toy
Some babe's talkin' real loud
Talkin' all about the new crowd
Try and sell me an old dream
A new version of the old scene
Speak easy on the grape vine
Keep shufflin' the shoe shine
Old tin lizzy do it till you're dizzy
Give it all ya got until you're put out of your misery
Yes, I'm movin', Yes, I'm movin'
Get ready for the big time
Tap dancing on a land mine
Yes, I'm movin', I'm really movin'
Yes, I'm movin', Yes, I'm movin'
Get ready for the big time
Get crazy on the moonshine
Yes, I'm movin', I'm really movin'
Sloe gin fizzy
Do it till you're dizzy
Give it all you got until you're put out of your misery."
aerosmith,rats in the cellar,Rock,en,"Goin' under, Rats In The Cellar
Goin' under, skin's turnin' yellow
Nose is runny, losin' my connection
Losin' money, getting no affection
New York City blues
East side, West side lose
Throw me in the slam
Catch me if you can
Believe
That you're wearing
Tearing me apart
Safe complaining, 'casue everything's rotten
Go insanin', and ain't a thing forgotten
Feelin' cozy, Rats In The Cellar
Cheeks are rosy, skin's turning yellow
Lose it's party, lookin' rather lazy
See my body, pushin up a-daisies
New York City blues
East side, west side lose
Throw me in the slam
Catch me if you can
Believe
That you're wearing."
aerosmith,rattlesnake shake,Rock,en,"Well, if you wanna rock
I got to be your rockin'horse
And if you wanna roll
Lord, I could blow you right out the door
Yes I could
We'll shake the world
When it's time to crash
But when I get home tonight
Lord, I guess I got to shake myself
A-look a-here
You need some lovin'
You must have the blues
You fucked your mind baby
Now that's a good thing to do
Now do the shake
The Rattlesnake Shake
Now do the, do the shake
Yeah, chuck away 'em blues
You need some lovin'
You must have the blues
You fucked your mind, baby
That's a good thing to do
Do the shake
The Rattlesnake Shake
(Repeat)."
aerosmith,red house,Rock,en,"There's a red house over yonder
That's where my baby stays
There's a red house over yonder
That's where my baby stays
I ain't been home to see my baby
Seems like 99 and one half days
Now wait a minute
I think something's wrong here
The key won't unlock this damn door
Now wait a minute
I think something's wrong here
The key won't unlock this fucking door
Something bad just because of it
My baby don't want me no more
That's her loss, that's my gain
I'm gonna head out back yonder, i think
Back yonder over the hill
I'm gonna head out back yonder, i think
Yonder over the hill
Over the hill
'cause if my baby don't
Love me no more
I know her sister will"
aerosmith,reefer head woman,Rock,en,"I got a Reefer Headed Woman
She fell right down from the sky (good Lord)
I got a Reefer Headed Woman
She fell right down from the sky
Well, I gots to drink me two 5:ths of whiskey
Just to get half as high
When the good Lord made that woman
He sure went to town
Oh, when the good Lord made that woman
He sure went to town
Well, when he was feelin' high
Oh, he sure should have been feelin' low
Mr Perry!
I got a Reefer Headed Woman
She fell right down from the sky
I got a Reefer Headed Woman
She fell right down from the sky
Lord, I gots to drink me two 5:ths of whiskey."
aerosmith,remember (walking in the sand),Rock,en,"Seems like the other day,
My baby went away,
She went away,
Across some sea.
It's been two years or so,
Since I saw my baby go,
And then this letter,
Came to me.
It said ??
She found somebody new,
Oh, let me think, let me think,
What shall I do?
Oh no, oh no, oh no no no no no.
Remember,
Walking in the sand.
Remember,
Walking hand in hand.
Remember,
The night was so exciting.
Remember,
Her smile was so inviting,
Remember,
And then she touched my cheek,
Remember,
With her fingertips.
Remember,
Softly, softly we met with a kiss.
Whatever happened to,
That girl that I once knew.
That girl that said she'd be true.
Whatever happened to,
That night I gave her to you.
What will I do with it now.
Oh no, oh no, oh no no no no no.
Remember,
Walking in the sand.
Remember,
Walking hand in hand.
Remember,
The night was so exciting.
Remember,
Her smile was so inviting,
Remember,
And then she touched my cheek,
Remember,
With her fingertip.
Remember,
Softly, softly we met with a kiss.
Whatever happened to,
That girl that I once knew.
That girl that said she'd be true.
Whatever happened to,
That night I gave her to you.
What will I do with it now."
aerosmith,riff 'n roll,Rock,en,"Hey, hey you! Lift your face off down the ground!
Hey, hey you! With the junkies all around!
Hey, hey you! Would your feelings sound the sand? Ahh
Hey, hey you! With your face on the flame!
Hey, hey you! This is all a silly game!
Hey, hey you! Would your feelings sound the same?
Well, you know you got that love, baby insparation.
And you got that old generation, with your feet down.
Down on the ground, and then you sing songs baby, when you know who's around.
Say baby...
Hey, hey wait! Whatcha gonna do with that whore?
Get your brains, scraped off the floor!
Hey, hey you! what you got in the door?
Yeah, hey, hey you! you gotta let it go! Yeah! Hey, hey you! Whats on in the middle east?
Hey, hey you! why don't you take another piece!
Hey, hey you! Would your feeling sound the same?
Thats it, stay around..
stay around!
Who, who who who?
Who, who who who?
Who, who who who?
one, two, three..
Four!
Hey, hey you! With the face on the fire!
Hey, hey you! Sing your ass off in the chior!
Hey, hey you! Don't let things go to long! to long to long!
Hey, hey you! With your ass on the ground!
Hey, hey you! Never say you get the sound!
Hey, hey you! What did you think of the sound?
Ooohhhh..."
aerosmith,"right key, wrong key hole",Rock,en,"( ....is out of the question.
Japanese girls I don't want to miss nothin'
right Lar...)
yeah-ah-ah-ah-ah-ah
ah yeah
SOMEBODY SET YOU OFF YOUR ROCKER ROCKER
JUST BY THE WAY THAT YOU LOOK
NOW PRETTY SOON YOU'LL NEED A DOCTOR DOCTOR
FROM ALL THE SHIT THAT YOU TOOK
I SAID NOW THERE AIN'T NOTHIN' TO IT
AND KINDA LOOKED THE OTHER WAY
BUT NOW YOU SEE IT BUT NOW YOU DON'T
ALL THAT GLITTER'S GONE
NOW YOU SEE IT AND NOW YOU DON'T
YOU GOT THE RIGHT KEY BABY
BUT YOU GOT THE WRONG WRONG WRONG KEY HOLE
I HAD 'EM SET YOU OFF YOUR ROCKER RIGHT GIRL
YOU'RE AS YOUNG AS YOU ARE
HE SAID HE KNEW IT FROM A SHOTGUN SHOTGUN
IF YOU DON'T EVER GROW UP
SAID NOW THERE AIN'T NOTHIN' TOO IT
YOU CAN READ MY LIPS
NOW YOU SEE IT BUT NOW YOU DON'T
YOU HAVE TO SELL YOUR SOUL
IF WHAT YOU SEE IS WHAT YOU GET
YOU GOT THE RIGHT KEY BABY
BUT YOU GOT THE WRONG WRONG WRONG KEY HOLE
oh
AAAH AAH AAH
AAAH AAH AAH AH
NOW YOU SEE IT BUT NOW YOU DON'T
YOU HAVE TO SAVE YOUR SOUL
'COZ WHAT YOU SEE IS WHAT YOU GET
YOU GOT NO RIGHT KEY BABY
BUT NOW YOU SEE IT BUT NOW YOU DON'T
YOU HAVE TO SAVE YOUR SOUL
IF WHAT YOU SEE IS WHAT YOU GET
YOU GOT THE RIGHT KEY BABY
BUT BUT YOU GOT THE WRONG WRONG WRONG KEY HOLE
yeah-ah yeah-ah
yeah oh oo-oo"
aerosmith,road runner,Rock,en,"Lady's and Gentlemen...
Step right up...
Let's go see the elephant...
Well I'm a road runner honey..
yeaaaoooo yea
I'm a road runner honey
And you can't keep up with me
Well I'm a road runner lover
And you can't keep up with me
You got a green light baby
Baby baby you will see
Well..
move over honey
Baby..
let me by
Yeah move over honey
C'mon..
let me by
I wanna show you baby..
cheers...
Here's mud in yo eye
Wellll..
eat my dust
Lets have a road runner wedding
And we gotta get it right
They'll be a road runner wedding
Yeah but it can't be white
Wear the dress that I wanted
And burn some rubber tonight..
huh huh ha ha...
Joe's solo...
Well I'm a road runner honey..
beep beep
Well I'm a road runner honey..
beep beep
Yeah I'm a road runner honey..
beep beep
Well I'm a road runner honey..
beep beep
Well I'm a road..
run..
ner
Well I'm a road..
run..
ner
Well I'm a road runner
A road runner
A road runner
A road runner..
honey
Yeeeeaaahhhhh..."
